,File name,predicted bugs
577,common/src/main/java/com/alibaba/nacos/common/remote/client/rsocket/RsocketUtils.java,3.0
578,config/src/main/java/com/alibaba/nacos/config/server/service/datasource/ExternalDataSourceProperties.java,5.0
579,core/src/main/java/com/alibaba/nacos/core/remote/AbstractRequestFilter.java,3.0
580,naming/src/main/java/com/alibaba/nacos/naming/misc/SwitchManager.java,10.0
581,naming/src/test/java/com/alibaba/nacos/naming/core/DomainTest.java,9.0
582,client/src/main/java/com/alibaba/nacos/client/config/impl/YmlChangeParser.java,4.0
583,api/src/main/java/com/alibaba/nacos/api/naming/ClientNamingAbility.java,2.0
584,api/src/main/java/com/alibaba/nacos/api/remote/response/ConnectionUnregisterResponse.java,3.0
585,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/HttpHealthCheckProcessor.java,11.0
586,common/src/main/java/com/alibaba/nacos/common/remote/client/rsocket/RsocketConnection.java,5.0
587,naming/src/test/java/com/alibaba/nacos/naming/controllers/CatalogControllerTest.java,5.0
588,api/src/main/java/com/alibaba/nacos/api/remote/request/HealthCheckRequest.java,2.0
589,common/src/main/java/com/alibaba/nacos/common/remote/client/ServerRequestHandler.java,4.0
590,naming/src/main/java/com/alibaba/nacos/naming/web/DistroTagGeneratorImpl.java,3.0
591,naming/src/main/java/com/alibaba/nacos/naming/core/v2/upgrade/doublewrite/delay/DoubleWriteContent.java,2.0
592,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/HealthCheckTask.java,9.0
593,config/src/main/java/com/alibaba/nacos/config/server/service/repository/embedded/EmbeddedStoragePersistServiceImpl.java,13.0
594,api/src/main/java/com/alibaba/nacos/api/remote/response/UnKnowResponse.java,3.0
595,config/src/main/java/com/alibaba/nacos/config/server/service/repository/PersistService.java,6.0
596,common/src/main/java/com/alibaba/nacos/common/remote/client/rsocket/RsocketRpcClient.java,5.0
597,core/src/main/java/com/alibaba/nacos/core/remote/RpcAckCallbackSynchronizer.java,5.0
598,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/v2/HealthStatusSynchronizer.java,2.0
599,common/src/test/java/com/alibaba/nacos/common/http/param/HeaderTest.java,2.0
600,naming/src/main/java/com/alibaba/nacos/naming/core/v2/upgrade/doublewrite/RefreshStorageDataTask.java,2.0
601,naming/src/main/java/com/alibaba/nacos/naming/core/v2/client/Client.java,3.0
602,naming/src/main/java/com/alibaba/nacos/naming/misc/SwitchDomain.java,14.0
603,core/src/main/java/com/alibaba/nacos/core/distributed/raft/processor/NacosReadRequestProcessor.java,3.0
604,api/src/main/java/com/alibaba/nacos/api/grpc/auto/Payload.java,2.0
605,naming/src/main/java/com/alibaba/nacos/naming/core/v2/metadata/ClusterMetadata.java,3.0
606,naming/src/main/java/com/alibaba/nacos/naming/core/v2/upgrade/doublewrite/delay/DoubleWriteDelayTaskEngine.java,2.0
607,naming/src/main/java/com/alibaba/nacos/naming/core/v2/cleaner/EmptyServiceAutoCleanerV2.java,3.0
608,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/v2/PersistentHealthStatusSynchronizer.java,2.0
609,config/src/main/java/com/alibaba/nacos/config/server/remote/ConfigRemoveRequestHandler.java,2.0
610,common/src/main/java/com/alibaba/nacos/common/remote/ConnectionType.java,3.0
611,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/heartbeat/ClientBeatCheckTaskV2.java,3.0
612,naming/src/main/java/com/alibaba/nacos/naming/consistency/persistent/ClusterVersionJudgement.java,4.0
613,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/MysqlHealthCheckProcessor.java,10.0
614,config/src/main/java/com/alibaba/nacos/config/server/service/capacity/GroupCapacityPersistService.java,11.0
615,api/src/main/java/com/alibaba/nacos/api/config/annotation/NacosConfigListener.java,6.0
616,api/src/main/java/com/alibaba/nacos/api/remote/response/HealthCheckResponse.java,2.0
617,naming/src/test/java/com/alibaba/nacos/naming/consistency/ephemeral/distro/DistroConsistencyServiceImplTest.java,4.0
618,common/src/main/java/com/alibaba/nacos/common/remote/client/Connection.java,4.0
619,common/src/main/java/com/alibaba/nacos/common/task/engine/NacosDelayTaskExecuteEngine.java,3.0
620,naming/src/test/java/com/alibaba/nacos/naming/core/ServiceTest.java,5.0
621,core/src/main/java/com/alibaba/nacos/core/remote/control/TpsControlPoint.java,2.0
622,common/src/main/java/com/alibaba/nacos/common/task/engine/TaskExecuteWorker.java,3.0
623,client/src/main/java/com/alibaba/nacos/client/utils/EnvUtil.java,5.0
624,common/src/test/java/com/alibaba/nacos/common/remote/RSocketRpcClientTest.java,3.0
625,naming/src/main/java/com/alibaba/nacos/naming/core/ClusterOperatorV2Impl.java,2.0
626,api/src/main/java/com/alibaba/nacos/api/grpc/auto/PayloadOrBuilder.java,2.0
627,naming/src/test/java/com/alibaba/nacos/naming/healthcheck/interceptor/HealthCheckTaskInterceptWrapperTest.java,3.0
628,api/src/main/java/com/alibaba/nacos/api/remote/response/ErrorResponse.java,2.0
629,config/src/main/java/com/alibaba/nacos/config/server/remote/ConfigChangeBatchListenRequestHandler.java,5.0
630,naming/src/main/java/com/alibaba/nacos/naming/core/v2/event/metadata/MetadataEvent.java,3.0
631,naming/src/main/java/com/alibaba/nacos/naming/core/v2/metadata/ExpiredMetadataInfo.java,3.0
632,api/src/main/java/com/alibaba/nacos/api/remote/request/HeartBeatRequest.java,3.0
633,common/src/main/java/com/alibaba/nacos/common/utils/AppNameUtils.java,2.0
634,naming/src/main/java/com/alibaba/nacos/naming/core/v2/index/ServiceStorage.java,5.0
635,client/src/main/java/com/alibaba/nacos/client/naming/remote/gprc/NamingPushRequestHandler.java,3.0
636,console/src/main/java/com/alibaba/nacos/console/config/ConsoleConfig.java,5.0
637,core/src/main/java/com/alibaba/nacos/core/remote/control/MatchMode.java,2.0
638,client/src/main/java/com/alibaba/nacos/client/identify/CredentialWatcher.java,8.0
639,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/interceptor/HealthCheckEnableInterceptor.java,3.0
640,core/src/main/java/com/alibaba/nacos/core/remote/HealthCheckRequestHandler.java,2.0
641,core/src/main/java/com/alibaba/nacos/core/remote/control/TpsControlConfig.java,2.0
642,config/src/main/java/com/alibaba/nacos/config/server/remote/ConfigConnectionEventListener.java,4.0
643,api/src/main/java/com/alibaba/nacos/api/grpc/auto/RequestGrpc.java,3.0
644,config/src/main/java/com/alibaba/nacos/config/server/model/CacheItem.java,5.0
645,client/src/main/java/com/alibaba/nacos/client/naming/NacosNamingMaintainService.java,9.0
646,naming/src/main/java/com/alibaba/nacos/naming/push/ClientInfo.java,7.0
647,naming/src/test/java/com/alibaba/nacos/naming/core/v2/client/manager/ClientManagerDelegateTest.java,2.0
648,core/src/main/java/com/alibaba/nacos/core/remote/ConnectionMetaInfo.java,3.0
649,client/src/main/java/com/alibaba/nacos/client/config/impl/SpasAdapter.java,10.0
650,naming/src/main/java/com/alibaba/nacos/naming/core/v2/pojo/HealthCheckInstancePublishInfo.java,3.0
651,client/src/main/java/com/alibaba/nacos/client/config/http/ServerHttpAgent.java,20.0
652,api/src/main/java/com/alibaba/nacos/api/remote/RequestFuture.java,3.0
653,config/src/main/java/com/alibaba/nacos/config/server/manager/TaskManager.java,9.0
654,api/src/main/java/com/alibaba/nacos/api/remote/RpcScheduledExecutor.java,3.0
655,core/src/main/java/com/alibaba/nacos/core/remote/Connection.java,5.0
656,naming/src/main/java/com/alibaba/nacos/naming/core/ServiceOperator.java,3.0
657,client/src/main/java/com/alibaba/nacos/client/naming/remote/gprc/NamingGrpcClientProxy.java,6.0
658,core/src/main/java/com/alibaba/nacos/core/remote/core/HeartBeatRequestHandler.java,2.0
659,api/src/main/java/com/alibaba/nacos/api/remote/DefaultRequestFuture.java,4.0
660,api/src/main/java/com/alibaba/nacos/api/config/annotation/NacosConfigurationProperties.java,7.0
661,api/src/main/java/com/alibaba/nacos/api/grpc/auto/RequestStreamGrpc.java,3.0
662,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/heartbeat/ExpiredInstanceChecker.java,3.0
663,config/src/main/java/com/alibaba/nacos/config/server/utils/SingletonRepository.java,5.0
664,naming/src/main/java/com/alibaba/nacos/naming/interceptor/AbstractNamingInterceptorChain.java,3.0
665,naming/src/test/java/com/alibaba/nacos/naming/controllers/ClusterControllerTest.java,6.0
666,core/src/main/java/com/alibaba/nacos/core/remote/rsocket/RsocketConnection.java,5.0
667,api/src/main/java/com/alibaba/nacos/api/config/remote/request/ConfigPublishRequest.java,3.0
668,core/src/main/java/com/alibaba/nacos/core/remote/rsocket/RsocketRpcServer.java,7.0
669,config/src/main/java/com/alibaba/nacos/config/server/model/event/LocalDataChangeEvent.java,5.0
670,naming/src/main/java/com/alibaba/nacos/naming/interceptor/Interceptable.java,3.0
671,core/src/main/java/com/alibaba/nacos/core/remote/RpcPushService.java,6.0
672,api/src/main/java/com/alibaba/nacos/api/remote/response/PlainBodyResponse.java,3.0
673,config/src/main/java/com/alibaba/nacos/config/server/modules/mapstruct/ConfigHistoryInfoMapStruct.java,4.0
674,auth/src/main/java/com/alibaba/nacos/auth/util/AuthHeaderUtil.java,2.0
675,naming/src/main/java/com/alibaba/nacos/naming/web/DistroFilter.java,21.0
676,core/src/main/java/com/alibaba/nacos/core/remote/RequestHandlerRegistry.java,5.0
677,core/src/main/java/com/alibaba/nacos/core/remote/RequestHandler.java,4.0
678,console/src/main/java/com/alibaba/nacos/console/controller/ServerLoaderController.java,6.0
679,core/src/main/java/com/alibaba/nacos/core/utils/Commons.java,3.0
680,client/src/main/java/com/alibaba/nacos/client/naming/remote/AbstractNamingClientProxy.java,2.0
681,api/src/main/java/com/alibaba/nacos/api/grpc/auto/BiRequestStreamGrpc.java,3.0
682,naming/src/main/java/com/alibaba/nacos/naming/core/HealthOperator.java,2.0
683,naming/src/main/java/com/alibaba/nacos/naming/misc/SwitchEntry.java,8.0
684,config/src/main/java/com/alibaba/nacos/config/server/controller/ClientMetricsController.java,2.0
685,api/src/main/java/com/alibaba/nacos/api/exception/NacosException.java,11.0
686,api/src/main/java/com/alibaba/nacos/api/config/ConfigService.java,9.0
687,config/src/main/java/com/alibaba/nacos/config/server/modules/repository/PermissionsRepository.java,4.0
688,api/src/main/java/com/alibaba/nacos/api/remote/response/ServerCheckResponse.java,3.0
689,config/src/main/java/com/alibaba/nacos/config/server/auth/ConfigResourceParser.java,7.0
690,naming/src/main/java/com/alibaba/nacos/naming/remote/rpc/handler/ServiceListRequestHandler.java,2.0
691,api/src/main/java/com/alibaba/nacos/api/ability/ClientAbilities.java,2.0
692,api/src/main/java/com/alibaba/nacos/api/remote/Requester.java,3.0
693,config/src/main/java/com/alibaba/nacos/config/server/configuration/datasource/DynamicDataSource.java,4.0
694,naming/src/test/java/com/alibaba/nacos/naming/controllers/InstanceControllerTest.java,12.0
695,core/src/main/java/com/alibaba/nacos/core/remote/control/TpsControlManager.java,2.0
696,core/src/main/java/com/alibaba/nacos/core/cluster/MemberMetaDataConstants.java,6.0
697,config/src/test/java/com/alibaba/nacos/config/server/service/ClientTrackServiceTest.java,5.0
698,api/src/main/java/com/alibaba/nacos/api/config/ClientConfigAbility.java,2.0
699,core/src/main/java/com/alibaba/nacos/core/cluster/MemberLookup.java,4.0
700,core/src/main/java/com/alibaba/nacos/core/remote/event/ConnectionLimitRuleChangeEvent.java,2.0
701,naming/src/test/java/com/alibaba/nacos/naming/BaseTest.java,10.0
702,core/src/main/java/com/alibaba/nacos/core/remote/control/TpsControl.java,2.0
703,config/src/main/java/com/alibaba/nacos/config/server/service/datasource/DynamicDataSource.java,5.0
704,core/src/main/java/com/alibaba/nacos/core/remote/control/MonitorType.java,2.0
705,api/src/main/java/com/alibaba/nacos/api/config/remote/request/ConfigReSyncRequest.java,2.0
706,api/src/main/java/com/alibaba/nacos/api/config/remote/response/ClientConfigMetricResponse.java,2.0
707,naming/src/main/java/com/alibaba/nacos/naming/core/ClusterOperator.java,2.0
708,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/heartbeat/InstanceEnableBeatCheckInterceptor.java,3.0
709,core/src/main/java/com/alibaba/nacos/core/remote/core/ServerLoaderInfoRequestHandler.java,4.0
710,naming/src/main/java/com/alibaba/nacos/naming/core/v2/service/impl/EphemeralClientOperationServiceImpl.java,5.0
711,api/src/main/java/com/alibaba/nacos/api/ability/ClientRemoteAbility.java,2.0
712,console/src/main/java/com/alibaba/nacos/console/controller/ClientMetricsController.java,2.0
713,core/src/main/java/com/alibaba/nacos/core/auth/RemoteRequestAuthFilter.java,4.0
714,naming/src/test/java/com/alibaba/nacos/naming/raft/RaftStoreTest.java,8.0
715,client/src/main/java/com/alibaba/nacos/client/naming/net/NamingProxy.java,37.0
716,core/src/main/java/com/alibaba/nacos/core/remote/control/TpsControlRuleChangeEvent.java,2.0
717,common/src/main/java/com/alibaba/nacos/common/remote/client/grpc/GrpcOpsClient.java,3.0
718,naming/src/main/java/com/alibaba/nacos/naming/core/v2/event/client/ClientOperationEvent.java,3.0
719,common/src/main/java/com/alibaba/nacos/common/http/client/response/JdkHttpClientResponse.java,3.0
720,api/src/main/java/com/alibaba/nacos/api/remote/response/HeartBeatResponse.java,3.0
721,naming/src/main/java/com/alibaba/nacos/naming/misc/HttpClient.java,18.0
722,config/src/main/java/com/alibaba/nacos/config/server/monitor/ThreadTaskQueueMonitorTask.java,3.0
723,naming/src/main/java/com/alibaba/nacos/naming/core/HealthOperatorV1Impl.java,2.0
724,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/heartbeat/UnhealthyInstanceChecker.java,3.0
725,api/src/main/java/com/alibaba/nacos/api/remote/response/ResponseCode.java,4.0
726,api/src/main/java/com/alibaba/nacos/api/config/remote/response/ConfigReSyncResponse.java,2.0
727,naming/src/test/java/com/alibaba/nacos/naming/monitor/MetricsMonitorTest.java,2.0
728,api/src/main/java/com/alibaba/nacos/api/config/remote/response/ConfigChangeBatchListenResponse.java,3.0
729,core/src/main/java/com/alibaba/nacos/core/distributed/distro/entity/DistroKey.java,3.0
730,naming/src/main/java/com/alibaba/nacos/naming/push/v2/PushExecutorDelegate.java,2.0
731,naming/src/main/java/com/alibaba/nacos/naming/core/v2/service/ClientOperationServiceProxy.java,3.0
732,api/src/main/java/com/alibaba/nacos/api/remote/response/PushCallBack.java,3.0
733,naming/src/main/java/com/alibaba/nacos/naming/push/v2/PushExecuteServiceDelegate.java,3.0
734,naming/src/main/java/com/alibaba/nacos/naming/push/v2/PushExecutor.java,2.0
735,naming/src/main/java/com/alibaba/nacos/naming/push/NamingSubscriberServiceLocalImpl.java,2.0
736,core/src/main/java/com/alibaba/nacos/core/utils/StringPool.java,3.0
737,api/src/main/java/com/alibaba/nacos/api/config/remote/response/ConfigRemoveResponse.java,3.0
738,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/heartbeat/ClientBeatUpdateTask.java,2.0
739,naming/src/test/java/com/alibaba/nacos/naming/push/NamingSubscriberServiceAggregationImplTest.java,2.0
740,naming/src/main/java/com/alibaba/nacos/naming/push/v1/ServiceChangeEvent.java,2.0
741,naming/src/main/java/com/alibaba/nacos/naming/core/v2/client/manager/impl/IpPortBasedClientManager.java,5.0
742,naming/src/main/java/com/alibaba/nacos/naming/consistency/persistent/raft/RaftStore.java,16.0
743,common/src/main/java/com/alibaba/nacos/common/utils/ResourceUtils.java,3.0
744,config/src/main/java/com/alibaba/nacos/config/server/enums/FileTypeEnum.java,5.0
745,naming/src/main/java/com/alibaba/nacos/naming/core/v2/pojo/HeartBeatInstancePublishInfo.java,3.0
746,api/src/main/java/com/alibaba/nacos/api/naming/pojo/healthcheck/AbstractHealthChecker.java,5.0
747,naming/src/test/java/com/alibaba/nacos/naming/push/NamingSubscriberServiceV1ImplTest.java,2.0
748,client/src/main/java/com/alibaba/nacos/client/config/utils/ConcurrentDiskUtil.java,5.0
749,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/v2/processor/HealthCheckProcessorV2Delegate.java,2.0
750,naming/src/main/java/com/alibaba/nacos/naming/core/v2/client/manager/impl/NoConnectionClientManager.java,3.0
751,naming/src/main/java/com/alibaba/nacos/naming/push/v2/RpcPushExecuteServiceImpl.java,2.0
752,core/src/main/java/com/alibaba/nacos/core/cluster/MemberUtils.java,11.0
753,naming/src/main/java/com/alibaba/nacos/naming/push/AckEntry.java,2.0
754,client/src/main/java/com/alibaba/nacos/client/utils/LogUtils.java,3.0
755,common/src/main/java/com/alibaba/nacos/common/remote/client/grpc/GrpcClusterClient.java,3.0
756,naming/src/main/java/com/alibaba/nacos/naming/push/v1/PushClient.java,2.0
757,naming/src/test/java/com/alibaba/nacos/naming/push/v1/NamingSubscriberServiceV1ImplTest.java,2.0
758,common/src/main/java/com/alibaba/nacos/common/remote/client/RpcClientStatus.java,3.0
759,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/HealthCheckCommon.java,11.0
760,naming/src/test/java/com/alibaba/nacos/naming/core/PushServiceTest.java,4.0
761,naming/src/main/java/com/alibaba/nacos/naming/push/NamingSubscriberServiceAggregationImpl.java,3.0
762,naming/src/main/java/com/alibaba/nacos/naming/push/NamingSubscriberService.java,2.0
763,api/src/main/java/com/alibaba/nacos/api/remote/response/AbstractPushCallBack.java,2.0
764,config/src/main/java/com/alibaba/nacos/config/server/monitor/MemoryMonitor.java,9.0
765,api/src/main/java/com/alibaba/nacos/api/remote/response/Response.java,6.0
766,naming/src/main/java/com/alibaba/nacos/naming/push/ServiceChangeEvent.java,4.0
767,naming/src/main/java/com/alibaba/nacos/naming/core/DistroMapper.java,13.0
768,core/src/main/java/com/alibaba/nacos/core/distributed/distro/task/execute/DistroSyncChangeTask.java,3.0
769,naming/src/test/java/com/alibaba/nacos/naming/JraftTest.java,3.0
770,core/src/main/java/com/alibaba/nacos/core/remote/ClientConnectionEventListenerRegistry.java,4.0
771,naming/src/main/java/com/alibaba/nacos/naming/core/v2/ServiceManager.java,3.0
772,client/src/main/java/com/alibaba/nacos/client/config/impl/ConfigHttpClientManager.java,3.0
773,naming/src/main/java/com/alibaba/nacos/naming/core/v2/pojo/Service.java,3.0
774,config/src/main/java/com/alibaba/nacos/config/server/remote/ConfiRemoveRequestHandler.java,4.0
775,naming/src/test/java/com/alibaba/nacos/naming/push/v1/ClientInfoTest.java,2.0
776,core/src/test/java/com/alibaba/nacos/core/cluster/MemberUtilTest.java,2.0
777,config/src/main/java/com/alibaba/nacos/config/server/monitor/NotifyTaskQueueMonitorTask.java,4.0
778,console/src/main/java/com/alibaba/nacos/console/utils/JwtTokenUtils.java,5.0
779,naming/src/main/java/com/alibaba/nacos/naming/push/AckPacket.java,2.0
780,common/src/main/java/com/alibaba/nacos/common/remote/client/ServerListFactory.java,3.0
781,naming/src/main/java/com/alibaba/nacos/naming/push/v2/NoRequiredRetryException.java,2.0
782,naming/src/main/java/com/alibaba/nacos/naming/remote/udp/AckEntry.java,2.0
783,config/src/main/java/com/alibaba/nacos/config/server/model/ConfigAllInfo.java,5.0
784,sys/src/main/java/com/alibaba/nacos/sys/env/NacosAutoRefreshPropertySourceLoader.java,4.0
785,naming/src/main/java/com/alibaba/nacos/naming/push/v2/PushExecuteService.java,2.0
786,naming/src/main/java/com/alibaba/nacos/naming/push/v2/PushExecutorRpcImpl.java,2.0
787,config/src/main/java/com/alibaba/nacos/config/server/aspect/RequestLogAspect.java,10.0
788,naming/src/main/java/com/alibaba/nacos/naming/push/v1/DataSource.java,2.0
789,naming/src/test/java/com/alibaba/nacos/naming/push/ClientInfoTest.java,2.0
790,core/src/main/java/com/alibaba/nacos/core/remote/ClientConnectionEventListener.java,3.0
791,api/src/main/java/com/alibaba/nacos/api/remote/AbstractPushCallBack.java,3.0
792,config/src/main/java/com/alibaba/nacos/config/server/modules/entity/HisConfigInfoEntity.java,3.0
793,naming/src/main/java/com/alibaba/nacos/naming/remote/handler/SubscribeServiceRequestHandler.java,4.0
794,naming/src/main/java/com/alibaba/nacos/naming/push/DataSource.java,5.0
795,api/src/main/java/com/alibaba/nacos/api/remote/PushCallBack.java,3.0
796,naming/src/test/java/com/alibaba/nacos/naming/push/v2/task/PushDelayTaskTest.java,2.0
797,naming/src/main/java/com/alibaba/nacos/naming/push/NamingSubscriberServiceV2Impl.java,3.0
798,core/src/main/java/com/alibaba/nacos/core/controller/NacosClusterController.java,7.0
799,client/src/main/java/com/alibaba/nacos/client/logging/NacosLogging.java,2.0
800,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/heartbeat/InstanceBeatChecker.java,2.0
801,naming/src/main/java/com/alibaba/nacos/naming/push/PushClient.java,3.0
802,naming/src/main/java/com/alibaba/nacos/naming/remote/handler/DistroDataRequestHandler.java,3.0
803,common/src/main/java/com/alibaba/nacos/common/http/client/response/HttpClientResponse.java,2.0
804,api/src/main/java/com/alibaba/nacos/api/remote/request/ServerReloadRequest.java,2.0
805,naming/src/main/java/com/alibaba/nacos/naming/core/v2/client/impl/ConnectionBasedClient.java,3.0
806,core/src/main/java/com/alibaba/nacos/core/remote/core/ServerReloaderRequestHandler.java,3.0
807,naming/src/main/java/com/alibaba/nacos/naming/push/v2/UdpPushExecuteServiceImpl.java,3.0
808,naming/src/main/java/com/alibaba/nacos/naming/push/v2/task/PushDelayTask.java,2.0
809,client/src/main/java/com/alibaba/nacos/client/naming/cache/ConcurrentDiskUtil.java,8.0
810,api/src/main/java/com/alibaba/nacos/api/naming/NamingResponseCode.java,3.0
811,naming/src/main/java/com/alibaba/nacos/naming/push/v2/PushExecutorUdpImpl.java,2.0
812,api/src/main/java/com/alibaba/nacos/api/remote/request/ServerRequest.java,2.0
813,naming/src/main/java/com/alibaba/nacos/naming/remote/handler/ServiceListRequestHandler.java,4.0
814,core/src/main/java/com/alibaba/nacos/core/distributed/distro/component/DistroTransportAgent.java,3.0
815,client/src/main/java/com/alibaba/nacos/client/naming/remote/gprc/NamingPushResponseHandler.java,5.0
816,naming/src/main/java/com/alibaba/nacos/naming/remote/handler/ServiceQueryRequestHandler.java,4.0
817,common/src/main/java/com/alibaba/nacos/common/utils/IoUtils.java,8.0
818,naming/src/main/java/com/alibaba/nacos/naming/core/InstancePatchObject.java,2.0
819,naming/src/main/java/com/alibaba/nacos/naming/remote/udp/AckPacket.java,2.0
820,core/src/main/java/com/alibaba/nacos/core/remote/grpc/GrpcSdkServer.java,3.0
821,api/src/main/java/com/alibaba/nacos/api/remote/request/ServerPushRequest.java,3.0
822,api/src/main/java/com/alibaba/nacos/api/cmdb/spi/CmdbService.java,4.0
823,core/src/main/java/com/alibaba/nacos/core/distributed/distro/task/execute/DistroSyncDeleteTask.java,2.0
824,naming/src/test/java/com/alibaba/nacos/naming/push/PushClientTest.java,3.0
825,api/src/main/java/com/alibaba/nacos/api/config/remote/response/ConfigPubishResponse.java,3.0
826,config/src/main/java/com/alibaba/nacos/config/server/modules/entity/ConfigInfoEntity.java,4.0
827,naming/src/main/java/com/alibaba/nacos/naming/push/ClientPushService.java,3.0
828,naming/src/main/java/com/alibaba/nacos/naming/selector/LabelSelector.java,10.0
829,naming/src/main/java/com/alibaba/nacos/naming/push/NamingSubscriberServiceV1Impl.java,2.0
830,client/src/main/java/com/alibaba/nacos/client/naming/event/InstancesChangeNotifier.java,3.0
831,naming/src/main/java/com/alibaba/nacos/naming/core/v2/client/manager/impl/BaseClientManager.java,3.0
832,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/HealthCheckStatus.java,7.0
833,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/v2/processor/HealthCheckProcessorV2.java,2.0
834,naming/src/main/java/com/alibaba/nacos/naming/misc/NamingExecuteTaskDispatcher.java,3.0
835,sys/src/test/java/com/alibaba/nacos/sys/env/NacosAutoRefreshPropertySourceLoaderTest.java,4.0
836,naming/src/main/java/com/alibaba/nacos/naming/core/v2/metadata/ServiceMetadata.java,3.0
837,naming/src/main/java/com/alibaba/nacos/naming/remote/handler/InstanceRequestHandler.java,4.0
838,api/src/main/java/com/alibaba/nacos/api/config/remote/request/ConfigBatchListenRequest.java,4.0
839,core/src/test/java/com/alibaba/nacos/core/cluster/MemberUtilsTest.java,4.0
840,naming/src/test/java/com/alibaba/nacos/naming/consistency/persistent/raft/RaftPeerSetTest.java,3.0
841,config/src/main/java/com/alibaba/nacos/config/server/remote/ConfigClusterRpcClientProxy.java,3.0
842,naming/src/main/java/com/alibaba/nacos/naming/core/v2/cleaner/NamingCleaner.java,2.0
843,consistency/src/main/java/com/alibaba/nacos/consistency/entity/GetRequestOrBuilder.java,4.0
844,core/src/main/java/com/alibaba/nacos/core/distributed/raft/RaftConfig.java,4.0
845,common/src/test/java/com/alibaba/nacos/common/utils/MapUtilsTest.java,4.0
846,api/src/main/java/com/alibaba/nacos/api/remote/response/ServerReloadResponse.java,2.0
847,api/src/test/java/com/alibaba/nacos/api/naming/pojo/healthcheck/HealthCheckerFactoryTest.java,4.0
848,common/src/main/java/com/alibaba/nacos/common/model/RestResultUtils.java,5.0
849,common/src/main/java/com/alibaba/nacos/common/utils/NumberUtil.java,3.0
850,client/src/main/java/com/alibaba/nacos/client/naming/utils/InitUtils.java,8.0
851,core/src/test/java/com/alibaba/nacos/core/distributed/raft/processor/AbstractProcessorTest.java,4.0
852,config/src/main/java/com/alibaba/nacos/config/server/service/capacity/EmbeddedStorageGroupCapacityPersistServiceImpl.java,2.0
853,config/src/main/java/com/alibaba/nacos/config/server/service/ConfigChangePublisher.java,5.0
854,sys/src/main/java/com/alibaba/nacos/sys/utils/ApplicationUtils.java,5.0
855,naming/src/main/java/com/alibaba/nacos/naming/healthcheck/heartbeat/ServiceEnableBeatCheckInterceptor.java,3.0
856,naming/src/main/java/com/alibaba/nacos/naming/core/v2/metadata/InstanceMetadataSnapshotOperation.java,2.0
857,consistency/src/main/java/com/alibaba/nacos/consistency/ap/RequestProcessor4AP.java,2.0
858,client/src/test/java/com/alibaba/nacos/client/ConfigTest.java,12.0
859,client/src/test/java/com/alibaba/nacos/client/utils/ContextPathUtilTest.java,2.0
860,config/src/main/java/com/alibaba/nacos/config/server/utils/MD5Util.java,7.0
861,naming/src/main/java/com/alibaba/nacos/naming/core/v2/metadata/ServiceMetadataSnapshotOperation.java,2.0
862,core/src/main/java/com/alibaba/nacos/core/code/StartingSpringApplicationRunListener.java,10.0
863,common/src/main/java/com/alibaba/nacos/common/utils/BooleanUtil.java,3.0
864,config/src/main/java/com/alibaba/nacos/config/server/remote/GroupKeyContext.java,2.0
865,config/src/test/java/com/alibaba/nacos/config/server/utils/NamespaceUtilTest.java,3.0
866,config/src/main/java/com/alibaba/nacos/config/server/service/repository/embedded/DerbySnapshotOperation.java,7.0
867,consistency/src/main/java/com/alibaba/nacos/consistency/cp/LogProcessor4CP.java,3.0
868,naming/src/main/java/com/alibaba/nacos/naming/core/v2/metadata/InstanceMetadata.java,2.0
869,core/src/main/java/com/alibaba/nacos/core/code/StandaloneProfileApplicationListener.java,4.0
870,naming/src/main/java/com/alibaba/nacos/naming/web/ServiceNameFilter.java,2.0
871,api/src/main/java/com/alibaba/nacos/api/selector/SelectorType.java,5.0
872,naming/src/main/java/com/alibaba/nacos/naming/core/v2/cleaner/AbstractNamingCleaner.java,2.0
873,common/src/main/java/com/alibaba/nacos/common/remote/exception/ConnectionBusyException.java,2.0
874,common/src/main/java/com/alibaba/nacos/common/remote/exception/RemoteException.java,2.0
875,core/src/main/java/com/alibaba/nacos/core/listener/NacosApplicationListener.java,2.0
876,config/src/main/java/com/alibaba/nacos/config/server/service/sql/EmbeddedStorageContextUtils.java,5.0
877,core/src/test/java/com/alibaba/nacos/core/cluster/ServerMemberManagerTest.java,3.0
878,config/src/main/java/com/alibaba/nacos/config/server/configuration/ConditionDistributedEmbedStorage.java,4.0
